#filetype=fc_ob_pairs
#mode=gaw
#fieldpair_label=CO
#fieldpair_title=CO
#fieldpair_units=ppm
#ob_field_used=CO
#fc_field_used=CO_ppm
#ob_source=airnow
#fc_expid=mc0074
#fc_composite=oper=oper_airnow:1999010100;mc0074=mc0074_airnow:1999010100
#fc_startdate=2020-10-01 00:00:00
#fc_enddate=2020-10-31 00:00:00
#fc_start_hrs=00
#fc_ranges=3,6,9,12,15,18,21,24
#fc_range_premeaning_bins=n/a
#fc_ranges_postaverage=3,6,9,12,15,18,21,24
#fc_startdate_actual=2020-10-01 00:00:00
#fc_enddate_actual=2020-10-31 00:00:00
#fc_start_hrs_actual=00
#fc_ranges_actual=3,6,9,12,15,18,21,24
#fc_dayskip=0
#fc_refdate=n/a
#fc_ranges_remapped=0
#premeaning_period=0
#sites=<ALL_WITH_DATA>
#sites_actual=000090120,000090121,000090222,000090228,000101005,020200018,020900034,040130019,040131003,040133002,040134003,040134004,040134011,040134020,040139997,060010009,060010011,060010012,060010013,060010015,060070008,060130002,060131002,060131004,060190011,060195001,060250005,060270002,060292012,060370002,060370016,060370113,060371103,060371201,060371302,060371602,060371701,060372005,060375005,060376012,060410001,060531003,060550004,060590007,060590008,060592022,060595001,060655001,060658001,060658005,060659001,060670006,060670015,060710026,060711004,060712002,060719004,060750005,060771002,060811001,060831008,060850005,060850006,060950004,060970004,060990005,080013001,080310002,080310026,080310027,080410015,080677001,080691004,081230009,090030025,090050005,090090027,100032004,110010051,113490352005,113490354002,120110034,120110035,120310108,120570113,120864002,120952002,121030027,121290001,130890002,131210056,150030010,150031001,160010010,160010014,170199991,180970078,180970087,181630022,191630015,211110067,211110075,230031100,240053001,240230002,240270006,240330030,250250042,250250044,250270023,260810020,261630001,261630093,261630098,261630099,270031002,270370480,270530954,270530962,280490020,290950042,295100085,295100094,300310017,310550019,310550056,320030540,320030561,320031501,320311005,330115001,330150018,340030010,340070002,340130003,340171002,340390003,340390004,350010023,350010029,370630099,371830014,371830021,380150003,390350060,390490038,390610040,390610048,391351001,400019009,401090097,401091037,401431127,410510080,410670005,421010048,421010075,421010076,440070030,440071010,450790007,470090101,484800090073,484800150584,490353006,490353010,490494001,500070007,500070014,500210002,510130020,510870014,511611004,516500008,517100024,530090013,530330030,530330080,550270001,550790056,560090010,560210100,800020014,800090023,800090034,800090043,800090072,800090101,800090133,800090171,80011G001,80011G005,80011G008,80011G012,80011G013,800150131,800150201,800150333,800150571,800150581,800150991,800151041,800151042,CC0050109,CC0050128,CC0050129,CC0050135
#nsites_actual=207
#area_shortname=global
#area_title=Global
#area=-90,-180,90,180
#missing_data_indicator=-9999
#source_dir=/home/na/nal/ver0D/9.4
#site_weighting=none
#voronoi_maxr=n/a
#column_titles=validity_time,forecast_range,site_id,lat,lon,fc,ob
20201001 03:00,3.00000,060659001,33.67654,-117.3310,0.35228071,0.39666666
20201001 03:00,3.00000,060670006,38.61380,-121.3680,0.35380390,0.93666667
20201001 03:00,3.00000,060670015,38.59333,-121.5037,0.37737420,1.0333333
20201001 03:00,3.00000,060710026,34.06812,-117.5258,0.35995795,0.70666667
20201001 03:00,3.00000,060711004,34.10366,-117.6291,0.34490773,0.50666666
20201001 03:00,3.00000,060712002,34.10013,-117.4920,0.33021483,0.48666667
20201001 03:00,3.00000,060719004,34.10668,-117.2741,0.28977371,0.55333333
20201001 03:00,3.00000,060750005,37.76580,-122.3978,0.53539421,0.55000000
20201001 03:00,3.00000,060771002,37.95075,-121.2690,0.68080034,0.76666665
20201001 03:00,3.00000,060811001,37.48280,-122.2022,0.67731800,0.88333333
20201001 03:00,3.00000,060831008,34.94287,-120.4356,0.23041321,0.25000000
20201001 03:00,3.00000,060850005,37.34830,-121.8947,0.71976587,0.96333335
20201001 03:00,3.00000,060850006,37.33820,-121.8499,0.70525563,1.6000000
20201001 03:00,3.00000,060950004,38.10251,-122.2380,0.87550681,0.59666667
20201001 03:00,3.00000,060970004,38.40377,-122.8183,0.89004867,0.51000000
20201001 03:00,3.00000,060990005,37.64217,-120.9942,0.61249114,1.0533333
20201001 03:00,3.00000,080013001,39.83920,-104.9489,0.31346214,0.23333334
20201001 03:00,3.00000,080310002,39.75110,-104.9872,0.29710723,0.36666667
20201001 03:00,3.00000,080310026,39.77940,-105.0052,0.29569680,0.53333334
20201001 03:00,3.00000,080310027,39.73214,-105.0153,0.29090196,0.56666668
20201001 03:00,3.00000,080410015,38.83089,-104.8392,0.18880344,0.56666667
20201001 03:00,3.00000,080677001,37.13678,-107.6286,0.23299631,1.0533333
20201001 03:00,3.00000,080691004,40.57640,-105.0794,0.12543856,0.46666668
20201001 03:00,3.00000,081230009,40.38610,-104.7367,0.11964986,0.13333334
20201001 03:00,3.00000,090030025,41.77144,-72.67992,0.15688096,0.28333334
20201001 03:00,3.00000,090050005,41.83310,-73.30330,0.15758646,0.16333333
20201001 03:00,3.00000,090090027,41.30129,-72.90269,0.16468706,0.17333333
20201001 03:00,3.00000,110010051,38.89475,-76.95343,0.13531269,0.35000000
20201001 03:00,3.00000,113490352005,40.59806,-111.8942,0.14528860,0.43333334
20201001 03:00,3.00000,113490354002,40.66284,-111.9018,0.14209224,0.16666667
20201001 03:00,3.00000,120110034,26.05405,-80.25761,0.18225660,0.17333334
20201001 03:00,3.00000,120110035,26.13126,-80.16785,0.16637945,0.34666667
20201001 03:00,3.00000,120310108,30.26281,-81.60683,0.15638933,0.83333333
20201001 03:00,3.00000,120570113,27.95513,-82.46953,0.20197397,0.38666667
20201001 03:00,3.00000,120864002,25.79833,-80.21028,0.15017945,0.20000000
20201001 03:00,3.00000,120952002,28.59970,-81.36280,0.16308657,0.50000000
20201001 03:00,3.00000,121030027,27.83441,-82.66525,0.17495992,0.13333334
20201001 03:00,3.00000,121290001,30.08420,-84.16170,0.14246291,0.18666667
20201001 03:00,3.00000,130890002,33.69060,-84.27310,0.27232838,0.58333331
20201001 03:00,3.00000,150030010,21.32360,-158.0886,0.070165845,0.14666667
20201001 03:00,3.00000,150031001,21.31030,-157.8581,0.067646465,0.20000000
20201001 03:00,3.00000,160010010,43.60070,-116.3479,0.12881020,0.30666666
20201001 03:00,3.00000,160010014,43.61638,-116.2038,0.12540315,0.53333334
20201001 03:00,3.00000,170199991,40.05190,-88.37240,0.11379819,0.033333333
20201001 03:00,3.00000,180970078,39.81080,-86.11470,0.13364227,0.35333333
20201001 03:00,3.00000,180970087,39.78793,-86.13088,0.13303984,0.43000001
20201001 03:00,3.00000,181630022,37.97722,-87.59639,0.11317558,0.16333334
20201001 03:00,3.00000,191630015,41.53000,-90.58750,0.11747159,0.14000000
20201001 03:00,3.00000,211110067,38.22860,-85.65440,0.11502954,0.059999999
20201001 03:00,3.00000,211110075,38.19350,-85.71210,0.11541892,0.14333334
20201001 03:00,3.00000,240053001,39.31083,-76.47444,0.13368820,0.10000000
20201001 03:00,3.00000,240230002,39.70580,-79.01190,0.12295595,0.10000000
20201001 03:00,3.00000,240270006,39.14320,-76.84619,0.14514299,0.31500001
20201001 03:00,3.00000,240330030,39.05530,-76.87830,0.14048211,0.090000000
20201001 03:00,3.00000,250250042,42.32940,-71.08250,0.17059565,0.18000000
20201001 03:00,3.00000,250250044,42.32520,-71.05605,0.16913595,0.12000000
20201001 03:00,3.00000,250270023,42.26390,-71.79470,0.14453118,0.22000000
20201001 03:00,3.00000,260810020,42.98470,-85.67110,0.10897841,0.33333333
20201001 03:00,3.00000,261630001,42.22830,-83.20920,0.11320653,0.0000000
20201001 03:00,3.00000,261630093,42.38599,-83.26632,0.11417827,0.46666667
20201001 03:00,3.00000,261630098,42.31216,-83.09194,0.11515263,0.23333334
20201001 03:00,3.00000,261630099,42.29582,-83.12943,0.11476494,0.26666668
20201001 03:00,3.00000,270031002,45.14250,-93.21390,0.12404242,0.046666667
20201001 03:00,3.00000,270370480,44.70612,-93.28580,0.12163027,0.15666667
20201001 03:00,3.00000,270530954,44.97900,-93.27370,0.12339477,0.43333334
20201001 03:00,3.00000,270530962,44.96530,-93.25510,0.12404118,0.28000000
20201001 03:00,3.00000,280490020,32.32911,-90.18272,0.19316776,0.52666667
20201001 03:00,3.00000,290950042,39.04791,-94.45052,0.16481832,0.20000000
20201001 03:00,3.00000,295100085,38.65645,-90.19855,0.16607934,0.42666667
20201001 03:00,3.00000,295100094,38.63106,-90.28114,0.17910519,0.29666667
20201001 03:00,3.00000,300310017,44.65701,-111.0896,0.069440020,0.15666667
20201001 03:00,3.00000,310550019,41.24740,-95.97310,0.13169467,0.13333333
20201001 03:00,3.00000,310550056,41.25948,-96.03471,0.12960943,0.40333333
20201001 03:00,3.00000,320030540,36.14188,-115.0787,0.18809014,0.87000000
20201001 03:00,3.00000,320030561,36.16396,-115.1139,0.18108479,0.84333332
20201001 03:00,3.00000,320031501,36.13971,-115.1757,0.17209982,0.63000002
20201001 03:00,3.00000,320311005,39.54092,-119.7468,0.24131330,1.3000000
20201001 03:00,3.00000,330115001,42.86183,-71.87862,0.12785029,0.13333333
20201001 03:00,3.00000,330150018,42.86253,-71.38014,0.13976116,0.13666667
20201001 03:00,3.00000,340030010,40.85355,-73.96610,0.17558449,0.20000000
20201001 03:00,3.00000,340070002,39.93444,-75.12529,0.14654826,0.30000001
20201001 03:00,3.00000,340130003,40.72099,-74.19289,0.16477454,0.19666666
20201001 03:00,3.00000,340171002,40.73169,-74.06657,0.16357716,0.30000001
20201001 03:00,3.00000,340390003,40.66239,-74.21481,0.16396106,0.10000000
20201001 03:00,3.00000,340390004,40.64144,-74.20837,0.16326465,0.36666667
20201001 03:00,3.00000,350010023,35.13530,-106.5847,0.10626907,0.17333333
20201001 03:00,3.00000,350010029,35.01860,-106.6519,0.10551304,0.25666666
20201001 03:00,3.00000,370630099,35.88940,-78.87470,0.13181576,0.19666667
20201001 03:00,3.00000,371830014,35.85610,-78.57420,0.12856140,0.33333332
20201001 03:00,3.00000,371830021,35.86520,-78.81970,0.13481593,0.28333333
20201001 03:00,3.00000,380150003,46.82530,-100.7681,0.099722989,0.093333331
20201001 03:00,3.00000,390350060,41.49219,-81.67855,0.11073696,0.093333334
20201001 03:00,3.00000,390490038,40.11109,-83.06538,0.10887216,0.10000000
20201001 03:00,3.00000,390610040,39.12886,-84.50404,0.12323171,0.18333334
20201001 03:00,3.00000,390610048,39.14603,-84.53838,0.12248932,0.20666667
20201001 03:00,3.00000,391351001,39.83562,-84.72049,0.10930471,0.11333333
20201001 03:00,3.00000,400019009,35.75060,-94.66970,0.093840480,0.28333334
20201001 03:00,3.00000,401090097,35.50297,-97.57767,0.091966908,0.46666668
20201001 03:00,3.00000,401091037,35.61280,-97.47220,0.092399857,0.20000000
20201001 03:00,3.00000,401431127,36.20670,-95.97640,0.11072694,0.13333333
20201001 03:00,3.00000,440070030,41.82949,-71.41746,0.14644227,0.43666667
20201001 03:00,3.00000,440071010,41.84030,-71.36170,0.14600560,0.18000000
20201001 03:00,3.00000,450790007,34.09390,-80.96220,0.16029779,0.16500000
20201001 03:00,3.00000,470090101,35.63220,-83.94220,0.14292160,0.13333333
20201001 03:00,3.00000,484800090073,19.35020,-99.15710,1.4339610,0.60000002
20201001 03:00,3.00000,484800150584,19.45250,-99.08600,1.0577281,0.40000001
20201001 03:00,3.00000,490353006,40.73350,-111.8717,0.13580507,0.16666667
20201001 03:00,3.00000,490353010,40.79550,-111.9309,0.13645286,0.23333334
20201001 03:00,3.00000,490494001,40.34140,-111.7136,0.13338312,0.40000001
20201001 03:00,3.00000,500070007,44.52839,-72.86897,0.11032707,0.086666668
20201001 03:00,3.00000,500070014,44.47610,-73.21030,0.10926352,0.30000001
20201001 03:00,3.00000,500210002,43.60853,-72.98246,0.11553905,0.10000000
20201001 03:00,3.00000,510130020,38.85940,-77.05890,0.14048122,0.20000000
20201001 03:00,3.00000,510870014,37.55652,-77.40027,0.11009954,0.19333333
20201001 03:00,3.00000,511611004,37.28560,-79.88420,0.12172710,0.20000000
20201001 03:00,3.00000,516500008,37.10368,-76.38695,0.11199360,0.50000000
20201001 03:00,3.00000,530090013,48.28670,-124.6203,0.14776252,0.27333333
20201001 03:00,3.00000,530330030,47.59722,-122.3197,0.35159466,0.82666667
20201001 03:00,3.00000,530330080,47.56824,-122.3086,0.35337488,0.54333333
20201001 03:00,3.00000,550270001,43.46611,-88.62111,0.10850740,0.18000001
20201001 03:00,3.00000,550790056,42.93257,-87.93434,0.11490642,0.22333333
20201001 03:00,3.00000,560090010,43.10000,-105.5000,0.10906751,0.066666666
20201001 03:00,3.00000,560210100,41.18222,-104.7783,0.10330838,0.043333333
20201001 03:00,3.00000,800020014,32.63360,-115.5042,0.24134738,1.0066667
20201001 03:00,3.00000,800090023,19.46840,-99.16970,0.89859874,0.56666668
20201001 03:00,3.00000,800090034,19.30440,-99.07380,1.8928756,0.56666666
20201001 03:00,3.00000,800090043,19.35730,-99.26280,1.1526705,0.50000001
20201001 03:00,3.00000,800090072,19.36070,-99.07380,1.5804466,0.50000001
20201001 03:00,3.00000,800090101,19.32510,-99.20410,1.4139873,0.53333334
20201001 03:00,3.00000,800090133,19.24640,-99.01000,2.4600673,0.73333333
20201001 03:00,3.00000,80011G005,20.65794,-101.3492,0.20961640,1.6400000
20201001 03:00,3.00000,80011G012,20.56523,-101.1882,0.23242262,2.9450001
20201001 03:00,3.00000,800150131,19.57700,-99.25420,0.60788329,0.53333334
20201001 03:00,3.00000,800150201,19.65820,-99.09650,0.51202030,0.46666667
20201001 03:00,3.00000,800150571,19.48240,-99.24350,0.78786672,0.26666668
20201001 03:00,3.00000,800150581,19.39190,-99.02810,1.4941785,0.50000001
20201001 03:00,3.00000,800150991,19.46040,-98.90280,0.85192056,0.26666668
20201001 03:00,3.00000,800151041,19.52900,-99.20450,0.71197035,0.46666667
20201001 03:00,3.00000,CC0050109,45.50265,-73.66391,0.13901517,0.22666666
20201001 03:00,3.00000,CC0050128,45.46830,-73.74119,0.13413181,0.13333333
20201001 03:00,3.00000,CC0050129,45.65172,-73.57390,0.13648661,0.14333333
20201001 03:00,3.00000,CC0050135,45.59333,-73.63733,0.13621225,0.14666667
20201001 06:00,6.00000,000090120,53.50280,-113.6111,0.16733159,0.20000000
20201001 06:00,6.00000,000090121,53.54720,-113.3681,0.14713526,0.20000000
20201001 06:00,6.00000,000090222,51.08140,-114.1403,0.15638119,0.28000000
20201001 06:00,6.00000,000090228,51.04761,-114.0752,0.14502099,0.58333333
20201001 06:00,6.00000,000101005,49.02151,-122.3266,0.41353237,0.21500000
20201001 06:00,6.00000,020900034,64.84580,-147.7273,0.081253789,0.33333334
20201001 06:00,6.00000,040130019,33.48380,-112.1426,0.42395688,1.4000000
20201001 06:00,6.00000,040131003,33.41050,-111.8651,0.39399116,0.26666668
20201001 06:00,6.00000,040133002,33.45790,-112.0460,0.48441193,0.96666666
20201001 06:00,6.00000,040134003,33.40330,-112.0731,0.43358754,0.60000000
20201001 06:00,6.00000,040134004,33.29900,-111.8843,0.36055436,0.76666667
20201001 06:00,6.00000,040134011,33.37000,-112.6207,0.17877976,0.20000000
20201001 06:00,6.00000,040134020,33.46181,-112.1280,0.42428749,1.3666666
20201001 06:00,6.00000,040139997,33.50360,-112.0950,0.47174156,0.67333333
20201001 06:00,6.00000,060010009,37.74306,-122.1699,0.96931689,0.98000000
20201001 06:00,6.00000,060010011,37.81480,-122.2824,0.86580913,0.95333332
20201001 06:00,6.00000,060010012,37.79362,-122.2634,0.86926637,0.99666665
20201001 06:00,6.00000,060010013,37.86477,-122.3027,0.89719777,0.74666665
20201001 06:00,6.00000,060010015,37.70122,-121.9030,0.97197273,0.86000001
20201001 06:00,6.00000,060070008,39.76168,-121.8405,1.0873454,0.44666666
20201001 06:00,6.00000,060130002,37.93830,-122.0250,1.0737407,0.76333334
20201001 06:00,6.00000,060131002,38.00631,-121.6419,0.90313954,0.63999999
20201001 06:00,6.00000,060131004,37.96040,-122.3571,0.97985329,0.65999999
20201001 06:00,6.00000,060190011,36.78538,-119.7732,0.57423362,1.1900000
20201001 06:00,6.00000,060195001,36.81920,-119.7164,0.59033913,0.69333333
20201001 06:00,6.00000,060250005,32.67618,-115.4831,0.30611137,0.59000001
20201001 06:00,6.00000,060270002,37.36070,-118.3308,0.17778093,0.15666667
20201001 06:00,6.00000,060292012,35.33130,-119.0000,0.34514308,0.42333333
20201001 06:00,6.00000,060370002,34.13647,-117.9240,0.42440641,0.53000001
20201001 06:00,6.00000,060370016,34.14390,-117.8508,0.39587320,0.16666667
20201001 06:00,6.00000,060370113,34.05110,-118.4564,0.64856416,0.56333331
20201001 06:00,6.00000,060371201,34.19920,-118.5331,0.49210128,0.50333334
20201001 06:00,6.00000,060371302,33.90140,-118.2050,0.95907210,0.80666669
20201001 06:00,6.00000,060371602,34.01028,-118.0685,0.76819589,0.66666667
20201001 06:00,6.00000,060371701,34.06670,-117.7506,0.48567806,0.67666666
20201001 06:00,6.00000,060372005,34.13263,-118.1271,0.50371871,0.65000002
20201001 06:00,6.00000,060375005,33.95507,-118.4305,0.76471866,0.25333334
20201001 06:00,6.00000,060376012,34.38330,-118.5283,0.36919241,0.37666668
20201001 06:00,6.00000,060410001,37.97220,-122.5189,0.91034888,0.54999999
20201001 06:00,6.00000,060531003,36.69426,-121.6233,0.40741567,0.43333334
20201001 06:00,6.00000,060550004,38.27885,-122.2750,1.6022977,1.0266667
20201001 06:00,6.00000,060590007,33.83059,-117.9385,0.84795319,0.65333333
20201001 06:00,6.00000,060590008,33.81931,-117.9188,0.80171497,0.92000002
20201001 06:00,6.00000,060592022,33.62999,-117.6759,0.41000017,0.28333334
20201001 06:00,6.00000,060595001,33.92506,-117.9526,0.93662994,0.58333333
20201001 06:00,6.00000,060655001,33.85260,-116.5410,0.19510314,0.15000000
20201001 06:00,6.00000,060658001,33.99945,-117.4158,0.39412137,0.79999999
20201001 06:00,6.00000,060658005,33.99639,-117.4925,0.41613606,0.59666667
20201001 06:00,6.00000,060659001,33.67654,-117.3310,0.34124353,0.38000001
20201001 06:00,6.00000,060670006,38.61380,-121.3680,0.63370847,0.94333333
20201001 06:00,6.00000,060670015,38.59333,-121.5037,0.82564879,1.1000000
20201001 06:00,6.00000,060710026,34.06812,-117.5258,0.38798448,0.68333334
20201001 06:00,6.00000,060711004,34.10366,-117.6291,0.39055014,0.47999999
20201001 06:00,6.00000,060712002,34.10013,-117.4920,0.36650565,0.57333334
20201001 06:00,6.00000,060719004,34.10668,-117.2741,0.33373284,0.81333333
20201001 06:00,6.00000,060750005,37.76580,-122.3978,0.64912066,0.70666667
20201001 06:00,6.00000,060771002,37.95075,-121.2690,0.81927358,0.58333333
20201001 06:00,6.00000,060811001,37.48280,-122.2022,0.80522081,0.86999998
20201001 06:00,6.00000,060831008,34.94287,-120.4356,0.28089996,0.26666667
20201001 06:00,6.00000,060850005,37.34830,-121.8947,0.82509634,1.1266667
20201001 06:00,6.00000,060850006,37.33820,-121.8499,0.80270866,1.6300000
20201001 06:00,6.00000,060950004,38.10251,-122.2380,1.1430752,0.75666665
20201001 06:00,6.00000,060970004,38.40377,-122.8183,0.56548073,0.39000000
20201001 06:00,6.00000,060990005,37.64217,-120.9942,0.69547220,0.96666666
20201001 06:00,6.00000,080013001,39.83920,-104.9489,0.47013489,0.13333334
20201001 06:00,6.00000,080310002,39.75110,-104.9872,0.42268640,0.23333333
20201001 06:00,6.00000,080310026,39.77940,-105.0052,0.42481752,0.23333333
20201001 06:00,6.00000,080310027,39.73214,-105.0153,0.40659641,0.33333335
20201001 06:00,6.00000,080410015,38.83089,-104.8392,0.18480137,0.40000001
20201001 06:00,6.00000,080677001,37.13678,-107.6286,0.35431541,1.0150000
20201001 06:00,6.00000,080691004,40.57640,-105.0794,0.19360619,0.13333334
20201001 06:00,6.00000,081230009,40.38610,-104.7367,0.13331164,0.10000000
20201001 06:00,6.00000,090030025,41.77144,-72.67992,0.14997096,0.26500001
20201001 06:00,6.00000,090050005,41.83310,-73.30330,0.14512041,0.17000000
20201001 06:00,6.00000,090090027,41.30129,-72.90269,0.14323339,0.15000001
20201001 06:00,6.00000,110010051,38.89475,-76.95343,0.11290794,0.26333334
20201001 06:00,6.00000,113490352005,40.59806,-111.8942,0.20548956,0.33333334
20201001 06:00,6.00000,113490354002,40.66284,-111.9018,0.20283750,0.20000000
20201001 06:00,6.00000,120110034,26.05405,-80.25761,0.17405401,0.13666667
20201001 06:00,6.00000,120110035,26.13126,-80.16785,0.16012165,0.20333334
20201001 06:00,6.00000,120310108,30.26281,-81.60683,0.16869556,0.83333333
20201001 06:00,6.00000,120570113,27.95513,-82.46953,0.15019908,0.18666667
20201001 06:00,6.00000,120864002,25.79833,-80.21028,0.13894345,0.13333334
20201001 06:00,6.00000,120952002,28.59970,-81.36280,0.12707366,0.50000000
20201001 06:00,6.00000,121030027,27.83441,-82.66525,0.14150434,0.10000000
20201001 06:00,6.00000,121290001,30.08420,-84.16170,0.15129468,0.19000000
20201001 06:00,6.00000,130890002,33.69060,-84.27310,0.23460226,0.65000000
20201001 06:00,6.00000,150030010,21.32360,-158.0886,0.067436448,0.16333334
